BETAS    6     -18.985044D0
BETAS    7     -20.495758D0
BETAS    8     -32.688082D0
BETAS    9     -48.290460D0
BETAS   11    -0.67995974D0
BETAS   12    -1.2452364D0
BETAS   13    -2.670284D0
BETAS   14     -4.256218D0
BETAS   15     -6.7916D0
BETAS   16     -10.761670D0
BETAS   17     -14.26232D0
BETAS   30    -1.0D0
BETAS   35     -8.91710680D0
BETAS   48     -2.1816D0
BETAS   50     -3.235147D0
BETAS   53     -7.4144514D0
BETAS   80     -0.404525D0
BETAS   82     -8.042387D0
BETAP    1     0.D0
BETAP    3     -1.250040D0
BETAP    4     -4.017096D0
BETAP    5      -8.252054D0
BETAP    6      -7.934122D0
BETAP    7      -20.495758D0
BETAP    8      -32.688082D0
BETAP    9      -36.508540D0
BETAP   11     -0.67995974D0
BETAP   12     -1.24523640D0
BETAP   13     -2.6702840D0
BETAP   14       -4.256218D0
BETAP   15       -6.7916D0
BETAP   16      -10.108433D0
BETAP   17     -14.26232D0
BETAP   30     -2.0D0
BETAP   35     -9.94373080D0
BETAP   48     -1.5430D0
BETAP   50     -4.290416D0
BETAP   53     -6.19678120D0
BETAP   80     -6.2066830D0
BETAP   82     -3.D0
ALP      1     2.544134D0
ALP      3    1.250140D0
ALP      4    1.669434D0
ALP      5     2.134993D0
ALP      6     2.546380D0
ALP      7     2.861342D0
ALP      8     3.160604D0
ALP      9     3.419661D0
ALP     11    0.94968442D0
ALP     12    1.4620230D0
ALP     13    1.868839D0
ALP     14     2.1961078D0
ALP     15     2.41528D0
ALP     16     2.478026D0
ALP     17     2.542201D0
ALP     30    1.506457D0
ALP     35    2.445570512D0
ALP     48    1.3149D0
ALP     50    1.800814D0
ALP     53    2.20732001D0
ALP     80    1.335641D0
ALP     82    1.728333D0
C
C     EISOL IS THE ELECTRONIC ENERGY OF THE ATOM, IN EV.
C
EISOL    1     -11.906276D0
EISOL    3     -5.128D0
EISOL    4     -24.204740D0
EISOL    5     -64.315950D0
EISOL    6     -120.500606D0
EISOL    7      -202.581201D0
EISOL    8      -317.868506D0
EISOL    9      -476.683781D0
EISOL   11      -4.41290380D0
EISOL   12      -19.474150D0
EISOL   13      -44.484070D0
EISOL   14      -90.53496D0
EISOL   15      -152.95996D0
EISOL   16      -226.01239D0
EISOL   17      -353.137667D0
EISOL   30      -29.879432D0
EISOL   35      -346.681250D0
EISOL   48      -22.93635052D0
EISOL   50      -92.324102D0
EISOL   53      -340.42788131D0
EISOL   80      -28.819148D0
EISOL   82      -105.834504D0
C
C     THE PARAMETERS DD,QQ,ADD ARE GIVEN IN ATOMIC UNITS.
C
DD       1     0.D0
DD       3     2.054978320D0
DD       4     1.4373245367D0
DD       5     0.95790723D0
DD       6     0.80746618D0
DD       7     0.63990367D0
DD       8     0.53460239D0
DD       9     0.50671661D0
DD      11    0.14807800D0
DD      12    0.34552900D0
DD      13    1.3992386875D0
DD      14    1.4078708D0
DD      15    1.0129691D0
DD      16    0.9189935D0
DD      17    0.4986874D0
DD      30    1.3037826D0
DD      35    0.60510902335D0
DD      48    0.95233808D0
DD      50    1.5697766162D0
DD      53    1.4253209760D0
DD      80    1.7378047906D0
DD      82    1.5526624328D0
QQ       1    0.D0
QQ       3    1.743706930D0
QQ       4    1.219610312D0
QQ       5    0.81281124D0
QQ       6    0.68515777D0
QQ       7    0.54297627D0
QQ       8    0.45362517D0
QQ       9    0.42996330D0
QQ      11    0.26982100D0
QQ      12    0.38431500D0
QQ      13    1.158679713D0
QQ      14    1.1658282D0
QQ      15    0.9370083D0
QQ      16    0.8328514D0
QQ      17    0.8217592D0
QQ      30    1.4520183D0
QQ      35    0.96458326995D0
QQ      48    1.95376631D0
QQ      50    1.32622918710D0
QQ      53    1.18416632800D0
QQ      80    1.46080635112D0
QQ      82    1.44885579110D0
C
ADD      1,1  1.05891968D0
ADD      1,2  1.05891968D0
ADD      1,3  1.05891968D0
ADD      3,1  1.86369863D0
ADD      3,2  2.20284359D0
ADD      3,3  1.91235216D0
ADD      4,1  1.5116666667D0
ADD      4,2  1.4898058334D0
ADD      4,3  1.2943518624D0
ADD      5,1   1.28470255D0
ADD      5,2  1.01942409D0
ADD      5,3   0.89976948D0
ADD      6,1   1.11242846D0
ADD      6,2   0.81307772D0
ADD      6,3   0.74784277D0
ADD      7,1   1.00110375D0
ADD      7,2   0.63745891D0
ADD      7,3   0.61389465D0
ADD      8,1   0.88229572D0
ADD      8,2   0.52123718D0
ADD      8,3   0.52654116D0
ADD      9,1   0.80407801D0
ADD      9,2   0.46081672D0
ADD      9,3   0.48338867D0
ADD     11,1   0.18588700D0
ADD     11,2   0.12642700D0
ADD     11,3   0.34979700D0
ADD     12,1   0.34442200D0
ADD     12,2   0.55506500D0
ADD     12,3   0.46891800D0
ADD     13,1   1.6817058096D0
ADD     13,2   1.8971197390D0
ADD     13,3   1.3610775610D0
ADD     14,1   1.3854375D0
ADD     14,2   1.4527205D0
ADD     14,3   1.2554558D0
ADD     15,1   1.1769022D0
ADD     15,2   1.0240828D0
ADD     15,3   1.0041364D0
C      ADD(16,1)= 0.4733554D0
C      ADD(16,2)= 0.5544502D0
C      ADD(16,3)= 0.5585244D0
ADD     16,1    1.0562888D0
ADD     16,2    0.9017942D0
ADD     16,3    0.8952160D0
ADD     17,1    0.9051884D0
ADD     17,2    0.6202539D0
ADD     17,3    0.8239135D0
ADD     30,1   1.1529661D0
ADD     30,2   2.1044550D0
ADD     30,3   1.8255784D0
ADD     35,1   0.90480196579D0
ADD     35,2   0.68886377242D0
ADD     35,3   0.89692029689D0
ADD     48,1   1.25972222D0
ADD     48,2   1.17186373D0
ADD     48,3   1.73417545D0
ADD     50,1   1.34632013480D0
ADD     50,2   1.55279580660D0
ADD     50,3   1.46395405620D0
ADD     53,1   0.90456078851D0
ADD     53,2   1.08850480450D0
ADD     53,3   1.10938669760D0
ADD     80,1   1.25972222620D0
ADD     80,2   1.64058451570D0
ADD     80,3   1.43550214980D0
ADD     82,1   1.38826530610D0
ADD     82,2   1.54353897270D0
ADD     82,3   1.42773239240D0
C
C     *************************
C           NEW PARAMETERS
C     *************************
C
C     ***** ARSENICUM ******
C
USS     33    -55.731195D0
UPP     33    -41.269656D0
ZS      33    2.872981D0
ZP      33    2.197232D0
BETAS   33    -4.347037D0
BETAP   33    -6.698521D0
ALP     33    2.194299D0
EISOL   33    -147.394080D0
DD      33    .945429D0
QQ      33    .965451D0
ADD     33,1   1.176903D0
ADD     33,2   0.985844D0
ADD     33,3   1.176903D0
EHEAT   33     72.12D0
CORE    33     5.D0
C
// Start of MNDOD parameters
C *** HYDROGEN
C      WRITE(6,'('' PARAMETERS FOR HYDROGEN FROM 31.08.93.'')')
USS      1      -11.82872312D0
ZS       1        1.43478139D0
BETAS    1       -6.14727128D0
ALP      1        2.67652428D0
ADD      1,1       .81093654D0
EISOL    1      -11.82872312D0
C *** CARBON
C      WRITE(6,'('' PARAMETERS FOR CARBON   FROM 31.08.93.'')')
USS      6     -52.29128060D0
UPP      6     -39.28733448D0
ZS       6       1.79438178D0
ZP       6       1.75969516D0
BETAS    6     -19.03287387D0
BETAP    6      -7.83429581D0
ALP      6       2.65265849D0
ADD      6,1      .92917850D0
ADD      6,2      .97040820D0
ADD      6,3      .86969664D0
EISOL    6     -123.44131991D0
C *** NITROGEN
C      WRITE(6,'('' PARAMETERS FOR NITROGEN FROM  2.09.93.'')')
USS      7     -70.74682795D0
UPP      7     -53.50090613D0
ZS       7       2.01938512D0
ZP       7         2.40495666D0
BETAS    7     -18.53201584D0
BETAP    7     -20.26395404D0
ALP      7       3.10110335D0
ADD      7,1       .94256121D0
ADD      7,2       .64260028D0
ADD      7,3       .00183131D0
EISOL    7    -201.96623874D0
C *** OXYGEN
C      WRITE(6,'('' PARAMETERS FOR OXYGEN   FROM  31.08.93.'')')
USS      8      -98.88412010D0
UPP      8      -72.12598476D0
ZS       8        4.15612174D0
ZP       8        2.67344147D0
BETAS    8       -31.24475747D0
BETAP    8      -32.88975374D0
ALP      8       3.15394644D0
ADD      8,1      .94133595D0
ADD      8,2      .66978989D0
ADD      8,3      .28989124D0
EISOL    8     -308.32333513D0
C *** CHLORINE
C      WRITE(6,'('' PARAMETERS FOR CHLORINE FROM  11.01.94.'')')
ADD     17,1    1.46857859D0
ADD     17,2    1.11401274D0
ADD     17,3     .59138381D0
C ***  CHROMIUM
C      WRITE(6,'('' PARAMETERS FOR CHROMIUM FROM 25.11.93.'')')
// Start of AM1 parameters
***********************************************************************
*
*    START OF AM1 PARAMETERS
*
***********************************************************************
C                    DATA FOR ELEMENT  1       AM1:   HYDROGEN
C      DATA REFAM  ( 1)/'  H: (AM1): M.J.S. DEWAR ET AL, J. AM. CHEM. SOC
C     1. 107 3902-3909 (1985)          '/
USS      1       -11.3964270D0
BETAS    1        -6.1737870D0
ZS       1         1.1880780D0
ALP      1         2.8823240D0
EISOL    1       -11.3964270D0
GSS      1        12.8480000D0
AM       1         0.4721793D0
AD       1         0.4721793D0
AQ       1         0.4721793D0
GUES1    1,1         0.1227960D0
GUES2    1,1         5.0000000D0
GUES3    1,1         1.2000000D0
GUES1    1,2         0.0050900D0
GUES2    1,2         5.0000000D0
GUES3    1,2         1.8000000D0
GUES1    1,3        -0.0183360D0
GUES2    1,3         2.0000000D0
GUES3    1,3         2.1000000D0
C                    DATA FOR ELEMENT  3       AM1:   LITHIUM    *
C      DATA REFAM  ( 3)/' Li: (MNDO):  TAKEN FROM MNDOC BY W.THIEL,
C     1QCPE NO.438, V. 2, P.63, (1982).'/
USS      3      -5.1280000D0
UPP      3      -2.7212000D0
BETAS    3      -1.3500400D0
BETAP    3      -1.3500400D0
ZS       3       0.7023800D0
ZP       3       0.7023800D0
ALP      3       1.2501400D0
EISOL    3      -5.1280000D0
GSS      3       7.3000000D0
GSP      3       5.4200000D0
GPP      3       5.0000000D0
GP2      3       4.5200000D0
HSP      3       0.8300000D0
DD       3       2.0549783D0
QQ       3       1.7437069D0
AM       3       0.2682837D0
AD       3         0.2269793D0
AQ       3         0.2614581D0
C                    DATA FOR ELEMENT  4       AM1:   BERYLLIUM  *
C      DATA REFAM  ( 4)/' Be: (MNDO):  M.J.S. DEWAR, H.S. RZEPA, J. AM. C
C     1HEM. SOC., 100, 777, (1978)     '/
USS      4     -16.6023780D0
UPP      4     -10.7037710D0
BETAS    4      -4.0170960D0
BETAP    4      -4.0170960D0
ZS       4       1.0042100D0
ZP       4       1.0042100D0
ALP      4       1.6694340D0
EISOL    4     -24.2047560D0
GSS      4       9.0000000D0
GSP      4       7.4300000D0
GPP      4       6.9700000D0
GP2      4       6.2200000D0
HSP      4       1.2800000D0
DD       4       1.4373245D0
QQ       4       1.2196103D0
AM       4       0.3307607D0
AD       4       0.3356142D0
AQ       4       0.3846373D0
C                    DATA FOR ELEMENT  5       AM1:   BORON  *
C      DATA REFAM  ( 5)/'  B: (AM1):  M.J.S. DEWAR, C. JIE, E. G. ZOEBISC
C     1H ORGANOMETALLICS 7, 513 (1988) '/
C                    DATA FOR ELEMENT  5
USS      5     -34.4928700D0
UPP      5     -22.6315250D0
BETAS    5      -9.5991140D0
BETAP    5      -6.2737570D0
ZS       5       1.6117090D0
ZP       5       1.5553850D0
ALP      5       2.4469090D0
EISOL    5     -63.7172650D0
GSS      5      10.5900000D0
GSP      5       9.5600000D0
GPP      5       8.8600000D0
GP2      5       7.8600000D0
HSP      5       1.8100000D0
DD       5       0.9107622D0
QQ       5       0.7874223D0
AM       5       0.3891951D0
AD       5       0.5045152D0
AQ       5       0.5678856D0
C                    DATA FOR ELEMENT  6       AM1:   CARBON
C      DATA REFAM  ( 6)/'  C: (AM1): M.J.S. DEWAR ET AL, J. AM. CHEM. SOC
C     1. 107 3902-3909 (1985)          '/
USS      6     -52.0286580D0
UPP      6     -39.6142390D0
BETAS    6     -15.7157830D0
BETAP    6      -7.7192830D0
ZS       6       1.8086650D0
ZP       6       1.6851160D0
ALP      6       2.6482740D0
EISOL    6    -120.8157940D0
GSS      6      12.2300000D0
GSP      6      11.4700000D0
GPP      6      11.0800000D0
GP2      6       9.8400000D0
HSP      6       2.4300000D0
DD       6       0.8236736D0
QQ       6       0.7268015D0
AM       6       0.4494671D0
AD       6       0.6082946D0
AQ       6       0.6423492D0
GUES1    6,1       0.0113550D0
GUES2    6,1       5.0000000D0
GUES3    6,1       1.6000000D0
GUES1    6,2       0.0459240D0
GUES2    6,2       5.0000000D0
GUES3    6,2       1.8500000D0
GUES1    6,3      -0.0200610D0
GUES2    6,3       5.0000000D0
GUES3    6,3       2.0500000D0
GUES1    6,4      -0.0012600D0
GUES2    6,4       5.0000000D0
GUES3    6,4       2.6500000D0
C                    DATA FOR ELEMENT  7       AM1:   NITROGEN
C      DATA REFAM  ( 7)/'  N: (AM1): M.J.S. DEWAR ET AL, J. AM. CHEM. SOC
C     1. 107 3902-3909 (1985)          '/
USS     7     -71.8600000D0
UPP      7     -57.1675810D0
BETAS    7     -20.2991100D0
BETAP    7     -18.2386660D0
ZS       7       2.3154100D0
ZP       7       2.1579400D0
ALP      7       2.9472860D0
EISOL    7    -202.4077430D0
GSS      7      13.5900000D0
GSP      7      12.6600000D0
GPP      7      12.9800000D0
GP2      7      11.5900000D0
HSP      7       3.1400000D0
DD       7       0.6433247D0
QQ       7       0.5675528D0
AM       7       0.4994487D0
AD       7       0.7820840D0
AQ       7       0.7883498D0
GUES1    7,1       0.0252510D0
GUES2    7,1       5.0000000D0
GUES3    7,1       1.5000000D0
GUES1    7,2       0.0289530D0
GUES2    7,2       5.0000000D0
GUES3    7,2       2.1000000D0
GUES1    7,3      -0.0058060D0
GUES2    7,3       2.0000000D0
GUES3    7,3       2.4000000D0
C                    DATA FOR ELEMENT  8       AM1:   OXYGEN
C      DATA REFAM  ( 8)/'  O: (AM1): M.J.S. DEWAR ET AL, J. AM. CHEM. SOC
C     1. 107 3902-3909 (1985)          '/
USS      8     -97.8300000D0
UPP      8     -78.2623800D0
BETAS    8     -29.2727730D0
BETAP    8     -29.2727730D0
ZS       8       3.1080320D0
ZP       8       2.5240390D0
ALP      8       4.4553710D0
EISOL    8    -316.0995200D0
GSS      8      15.4200000D0
GSP      8      14.4800000D0
GPP      8      14.5200000D0
GP2      8      12.9800000D0
HSP      8       3.9400000D0
DD       8       0.4988896D0
QQ       8       0.4852322D0
AM       8       0.5667034D0
AD       8       0.9961066D0
AQ       8       0.9065223D0
GUES1    8,1       0.2809620D0
GUES2    8,1       5.0000000D0
GUES3    8,1       0.8479180D0
GUES1    8,2       0.0814300D0
GUES2    8,2       7.0000000D0
GUES3    8,2       1.4450710D0
C                    DATA FOR ELEMENT  9       AM1:   FLUORINE  *
C      DATA REFAM  ( 9)/'  F: (AM1): M.J.S. DEWAR AND E. G. ZOEBISCH, THE
C     1OCHEM, 180, 1 (1988).           '/
USS      9    -136.1055790D0
UPP      9    -104.8898850D0
BETAS    9     -69.5902770D0
BETAP    9     -27.9223600D0
ZS       9       3.7700820D0
ZP       9       2.4946700D0
ALP      9       5.5178000D0
EISOL    9    -482.2905830D0
GSS      9      16.9200000D0
GSP      9      17.2500000D0
GPP      9      16.7100000D0
GP2      9      14.9100000D0
HSP      9       4.8300000D0
DD       9       0.4145203D0
QQ       9       0.4909446D0
AM       9       0.6218302D0
AD       9       1.2088792D0
AQ       9       0.9449355D0
GUES1    9,1       0.2420790D0
GUES2    9,1       4.8000000D0
GUES3    9,1       0.9300000D0
GUES1    9,2       0.0036070D0
GUES2    9,2       4.6000000D0
GUES3    9,2       1.6600000D0
C                    DATA FOR ELEMENT 13       AM1:   ALUMINUM  *
C      DATA REFAM  (13)/' Al: (AM1):  M. J. S. Dewar, A. J. Holder, Organ
C     1ometallics, 9, 508-511 (1990).  '/
USS     13     -24.3535850D0
UPP     13     -18.3636450D0
BETAS   13      -3.8668220D0
BETAP   13      -2.3171460D0
ZS      13       1.5165930D0
ZP      13       1.3063470D0
ZD      13       1.0000000D0
ALP     13       1.9765860D0
EISOL   13     -46.4208150D0
GSS     13       8.0900000D0
GSP     13       6.6300000D0
GPP     13       5.9800000D0
GP2     13       5.4000000D0
HSP     13       0.7000000D0
DD      13       1.4040443D0
QQ      13       1.2809154D0
AM      13       0.2973172D0
AD      13       0.2630229D0
AQ      13       0.3427832D0
GUES1   13,1       0.0900000D0
GUES2   13,1      12.3924430D0
GUES3   13,1       2.0503940D0
C                    DATA FOR ELEMENT 14       AM1:   SILICON  *
C      DATA REFAM  (14)/' Si: (AM1): M.J.S.DEWAR, C. JIE, ORGANOMETALLICS
C     1, 6, 1486-1490 (1987).          '/
USS     14     -33.9536220D0
UPP     14     -28.9347490D0
BETAS   14      -3.784852D0
BETAP   14      -1.968123D0
ZS      14       1.830697D0
ZP      14       1.2849530D0
ZD      14       1.0000000D0
ALP     14       2.257816D0
EISOL   14     -79.0017420D0
GSS     14       9.8200000D0
GSP     14       8.3600000D0
GPP     14       7.3100000D0
GP2     14       6.5400000D0
HSP     14       1.3200000D0
DD      14       1.1631107D0
QQ      14       1.3022422D0
AM      14       0.3608967D0
AD      14       0.3829813D0
AQ      14       0.3712106D0
GUES1   14,1       0.25D0
GUES2   14,1       9.000D0
GUES3   14,1       0.911453D0
GUES1   14,2       0.061513D0
GUES2   14,2       5.00D0
GUES3   14,2       1.995569D0
GUES1   14,3       0.0207890D0
GUES2   14,3       5.00D0
GUES3   14,3       2.990610D0
C                    DATA FOR ELEMENT 15        PHOSPHORUS
C      DATA REFAM  (15)/'  P: (AM1): M.J.S.DEWAR, JIE, C, THEOCHEM, 187,
C     11 (1989)                        '/
USS     15     -42.0298630D0
UPP     15     -34.0307090D0
BETAS   15      -6.3537640D0
BETAP   15      -6.5907090D0
ZS      15       1.9812800D0
ZP      15       1.8751500D0
ZD      15       1.0000000D0
ALP     15       2.4553220D0
EISOL   15    -124.4368355D0
GSS     15      11.5600050D0
GSP     15       5.2374490D0
GPP     15       7.8775890D0
GP2     15       7.3076480D0
HSP     15       0.7792380D0
DD      15       1.0452022D0
QQ      15       0.8923660D0
AM      15       0.4248440D0
AD      15       0.3275319D0
AQ      15       0.4386854D0
GUES1   15,1      -0.0318270D0
GUES2   15,1       6.0000000D0
GUES3   15,1       1.4743230D0
GUES1   15,2       0.0184700D0
GUES2   15,2       7.0000000D0
GUES3   15,2       1.7793540D0
GUES1   15,3       0.0332900D0
GUES2   15,3       9.0000000D0
GUES3   15,3       3.0065760D0
C                    DATA FOR ELEMENT 16       AM1:   SULFUR  *
C
C      DATA REFAM  (16)/'  S: (AM1): M.J.S.DEWAR, Y-C YUAN, THEOCHEM, IN
C     1 PRESS                          '/
USS     16       -56.6940560D0
UPP     16       -48.7170490D0
BETAS   16        -3.9205660D0
BETAP   16        -7.9052780D0
ZS      16         2.3665150D0
ZP      16         1.6672630D0
ZD      16         1.0000000D0
ALP     16         2.4616480D0
EISOL   16      -191.7321930D0
GSS     16        11.7863290D0
GSP     16         8.6631270D0
GPP     16        10.0393080D0
GP2     16         7.7816880D0
HSP     16         2.5321370D0
DD      16         0.9004265D0
QQ      16         1.0036329D0
AM      16         0.4331617D0
AD      16         0.5907115D0
AQ      16         0.6454943D0
GUES1   16,1        -0.5091950D0
GUES2   16,1         4.5936910D0
GUES3   16,1         0.7706650D0
GUES1   16,2        -0.0118630D0
GUES2   16,2         5.8657310D0
GUES3   16,2         1.5033130D0
GUES1   16,3         0.0123340D0
GUES2   16,3        13.5573360D0
GUES3   16,3         2.0091730D0
C                    DATA FOR ELEMENT 17          :   CHLORINE  *
C      DATA REFAM   17)/' Cl:     ): M.J.S. DEWAR AND E. G. ZOEBISCH, THE
C     1OCHEM, 180, 1  1988).           '/
USS     17      -111.6139480D0
UPP     17       -76.6401070D0
BETAS   17       -24.5946700D0
BETAP   17       -14.6372160D0
ZS      17         3.6313760D0
ZP      17         2.0767990D0
ZD      17         1.0000000D0
ALP     17         2.9193680D0
EISOL   17      -372.1984310D0
GSS     17        15.0300000D0
GSP     17        13.1600000D0
GPP     17        11.3000000D0
GP2     17         9.9700000D0
HSP     17         2.4200000D0
DD      17         0.5406286D0
QQ      17         0.8057208D0
AM      17         0.5523705D0
AD      17         0.7693200D0
AQ      17         0.6133369D0
GUES1   17,1         0.0942430D0
GUES2   17,1         4.0000000D0
GUES3   17,1         1.3000000D0
GUES1   17,2         0.0271680D0
GUES2   17,2         4.0000000D0
GUES3   17,2         2.1000000D0
C                    DATA FOR ELEMENT 30        ZINC
C      DATA REFAM   30)/' Zn:  AM1):  M.J.S. DEWAR, K.M. MERZ, ORGANOMET
C     1ALLICS, 7, 522-524  1988)       '/
USS     30       -21.0400080D0
UPP     30       -17.6555740D0
BETAS   30        -1.9974290D0
BETAP   30        -4.7581190D0
ZS      30         1.9542990D0
ZP      30         1.3723650D0
ZD      30         1.0000000D0
ALP     30         1.4845630D0
